Type,Author,Year,Title,DOI,Abstract,Language,Decision
Journal Article,X. Capdevila; M. Ponrouch; O. Choquet,2008.0,Continuous peripheral nerve blocks in clinical practice,http://dx.doi.org/10.1097/ACO.0b013e32830c66c2,"Purpose of review: The present review highlights new insights into indications and guidance during procedures for continuous peripheral nerve blocks. Recent findings: Continuous peripheral nerve blocks consistently provide better analgesia than traditional systemic opioid-based analgesia. The literature shows that continuous peripheral nerve blocks prolong site-specific local anesthetic delivery in the outpatient setting, allow optimal analgesia, have minimal side effects, and avoid premature regression of an analgesic block. Furthermore, an improvement in patients' health-related quality of life or outcome benefits has been demonstrated. It appears that continuous peripheral nerve blocks are generally superior to intraarticular local anesthetic infusion for immediate postoperative pain, but new data demonstrate that, apart from a multimodal analgesia regimen, periarticular and intraarticular application of local anesthetics can improve early postoperative analgesia and mobilization. Finally, it seems that, only for interscalene and popliteal sciatic nerve blocks, the use of stimulating catheters slightly decreases visual analog scale scores for postoperative pain and intravenous opioid rescue analgesia. Ultrasound guidance offers the potential advantage to confirm catheter tip location. Summary: Continuous peripheral nerve blocks are essential in the perioperative anesthetic management of in-hospital or ambulatory patients. Ultrasound guidance and stimulating catheters can help anesthetists during the procedure. 2008 Wolters Kluwer Health | Lippincott Williams & Wilkins.",English,0
Journal Article,M. Scarci; A. Joshi; R. Attia,2010.0,In patients undergoing thoracic surgery is paravertebral block as effective as epidural analgesia for pain management?,http://dx.doi.org/10.1510/icvts.2009.221127,"A best evidence topic in cardiac surgery was written according to a structured protocol. The question addressed was: in patients undergoing thoracic surgery is paravertebral block (PVB) as effective as epidural analgesia for pain management? Altogether >184 papers were found using the reported search, seven of which represented the best evidence to answer the clinical question. All studies agreed that PVB is at least as effective as epidural analgesia for pain control post-thoracotomy. In one paper, the visual analogue pain score (VAS) at rest and on cough was significantly lower in the paravertebral group (P=0.02 and 0.0001, respectively). Pulmonary function, as assessed by peak expiratory flow rate (PEFR), was significantly better preserved in the paravertebral group. The lowest PEFR as a fraction of preoperative control was 0.73 in the paravertebral group in contrast with 0.54 in the epidural group (P<0.004). Oximetric recordings were better in the paravertebral group (96%) compared to the epidural group (95%) (P=0.0001). Another article reported that statistically significant differences (forced vital capacity 46.8% for PVB and 39.3% for epidural group P<0.05; forced expiratory volume in 1 s (FEV <sub>1</sub>) 48.4% in PVB group and 35.9% in epidural group, P<0.05) were reached in day 2 and continued until day 3. Plasma concentrations of cortisol, as marker of postoperative stress, increased markedly in both groups, but the increment was statistically different in favour of the paravertebral group (P=0.003). Epidural block was associated with frequent side-effects [urinary retention (42%), nausea (22%), itching (22%) and hypotension (3%) and, rarely, respiratory depression (0.07%)]. Additionally, it prolonged operative time and was associated with technical failure or displacement (8%). Epidurals were also related to a higher complication rate (atelectasis/pneumonia) compared to the PVB (2 vs. 0). PVB was found to be of equal efficacy to epidural anaesthesia, but with a favourable side effect profile, and lower complication rate. The reduced rate of complication was most marked for pulmonary complications and is accompanied by quicker return to normal pulmonary function. We conclude intercostal analgesia, in the form of PVB, can be at least as effective as epidural analgesia. 2010 Published by European Association for Cardio-Thoracic Surgery. All rights reserved.",English,1
Journal Article,J. D. Bean-Lijewski,1997.0,Glossopharyngeal nerve block for pain relief after pediatric tonsillectomy: retrospective analysis and two cases of life-threatening upper airway obstruction from an interrupted trial,", http://graphics.tx.ovid.com.proxy.library.adelaide.edu.au/ovftpdfs/FPDDNCFBNHMBHD00/fs046/ovft/live/gv023/00000539/00000539-199706000-00011.pdf","A regional anesthetic technique formerly used in adults for tonsillectomy was adapted to provide posttonsillectomy pain relief in children. Injection of 3-10 mL of 0.25%-0.5% bupivacaine into each lateral pharyngeal space appeared to provide good postsurgical analgesia. A retrospective chart review failed to link the technique to airway-related complications. A prospective, randomized, double-blind, placebo-controlled trial comparing the analgesic effectiveness and postsurgical complications in patients undergoing tonsillectomy and receiving either bupivacaine or placebo was begun after institutional approval and informed consent. The study was terminated after eight children had been enrolled because two of four children receiving bupivacaine developed severe upper airway obstruction (UAO) after extubation of the trachea. We conclude that the volume and concentration of bupivacaine were sufficient to block the vagus nerves proximal to the take off of the recurrent laryngeal nerves and/or the hypoglossal nerves, resulting in severe UAO. The short distance between the hyoid and jugular foramen would predispose children and adults with a short neck to the development of this complication. In conclusion, bilateral local anesthetic injection into the lateral pharyngeal space may result in severe UAO and loss of protective reflexes.",eng,1
Journal Article,A. J. Luck; P. J. Hewett,2000.0,"Ischiorectal fossa block decreases posthemorrhoidectomy pain: randomized, prospective, double-blind clinical trial",", ","PURPOSE: Hemorrhoidectomy can be associated with severe pain in the immediate postoperative period. The aim of this study was to assess the efficacy of a preemptive local anesthetic, ischiorectal fossa block, in the reduction of pain and analgesic requirements after hemorrhoidectomy. METHODS: All patients were suitable for an established day surgery hemorrhoidectomy protocol. Immediately before surgery patients were randomly assigned either to receive (Group 1) or not receive (Group 2) the local anesthetic block. All other aspects of surgery and anesthesia were standardized. Nursing staff assessed pain at 30 minutes and 2, 4, and 24 hours postoperatively using a visual analog scale (1-10, where 1 represented no pain and 10 represented the worst pain imaginable). Analgesic requirements also were recorded at these times. Both the patients and the nursing staff were blinded to which local anesthetic protocol had been used. RESULTS: Twenty patients were enrolled in the trial. Ten patients were randomly assigned to Group I and ten to Group 2. Mean pain scores for Group 1 (anal block) at 0.5, 2, 4, and 24 hours were 1.5, 1.8, 2.1, and 2.5, respectively, compared with Group 2, with mean pain scores of 3.4, 3.4, 3.9, and 5.1. These differences were statistically significant. Patients in Group 1 used less analgesia in the first 24 hours postoperatively than those in Group 2. CONCLUSION: The use of a preemptive local anesthetic, ischiorectal fossa block, is associated with a significant decrease in pain and analgesia requirements after hemorrhoidectomy.",eng,1
Journal Article,B. B. Kristensen; Y. H. Rasmussen; M. Agerlin; M. W. Topp; M. O. Weincke; H. Kehlet,2013.0,"Local infiltration analgesia in urogenital prolapse surgery: A prospective randomized double-blind, placebo-controlled study",http://dx.doi.org/10.1097/01.ogx.0000428161.66686.fa,,English,0
Journal Article,G. Engberg,1985.0,Factors influencing the respiratory capacity after upper abdominal surgery,", http://onlinelibrary.wiley.com.proxy.library.adelaide.edu.au/store/10.1111/j.1399-6576.1985.tb02230.x/asset/j.1399-6576.1985.tb02230.x.pdf?v=1&t=i0lq7ge7&s=ededd237f005afb60f2959655408fc8a70eb28ec","The analgesic requirement and some factors influencing the respiratory capacity after upper abdominal surgery were studied during the first 2 days postoperatively in 417 patients, aged 17 to 84 years, undergoing surgery in the upper part of the abdomen. The operations were cholecystectomy or choledocholithotomy through a subcostal incision, partial gastric resection, repair of a diaphragmatic hernia or vagotomy through a midline incision. Pain relief was achieved in a random order either by intercostal block (i.c.b.) and centrally acting analgesics on demand, or by centrally acting analgesics alone. The analgesic demand was recorded, and the respiratory capacity was monitored by the peak expiratory flow rate (PEF). A smaller analgesic requirement and a smaller change in PEF were found after cholecystectomy than after any other kind of surgery. The demand for analgesics was age-dependent, and patients under 60 years of age demanded more than those aged 60 years and older. Bilateral i.c.b. given after surgery through a midline incision had few advantages, but unilateral i.c.b. following cholecystectomy and choledocholithotomy with a subcostal incision had positive effects. Thus it decreased the demand for centrally acting analgesics and resulted in higher PEF values than without i.c.b. for cholecystectomy during the period of effective nerve block and for choledocholithotomy for 2 whole days postoperatively. Smokers seemed to benefit from i.c.b. for 2 postoperative days. The reduction of PEF after cholecystectomy also seemed to be related to the duration of treatment with centrally acting analgesics.",eng,0
Journal Article,N. Kumar; D. Thapa; S. Gombar; V. Ahuja; R. Gupta,2014.0,Analgesic efficacy of pre-operative stellate ganglion block on postoperative pain relief: A randomised controlled trial,http://dx.doi.org/10.1111/anae.12774,"We undertook a randomised, double-blind, placebo-controlled study to compare the analgesic efficacy of pre-operative stellate ganglion block on postoperative pain relief after upper limb orthopaedic surgery. Patients were administered a 3-ml injection during ultrasound-guided stellate ganglion block; 15 patients received lidocaine 2% and 15 patients received 0.9% saline. Following the block, all patients received standardised general anaesthesia. Postoperative analgesia included regular intravenous diclofenac, paracetamol and patient-controlled analgesia with tramadol for 24 h. Patients were observed at 0, 2, 4, 6, 8, 12 and 24 h after surgery for tramadol consumption, cardiovascular variables and visual analogue scale pain scores at rest and on movement. The mean (SD) hourly tramadol consumption was significantly reduced in the lidocaine group compared with the saline group at 4 h (8.0 (10.1) mg vs 28.0 (12.6) mg, respectively; p = 0.001), 6 h (5.3 (10.8) mg vs 17.3 (12.7) mg, respectively; p = 0.013) and 8 h (5.3 (11.8) mg vs 21.3 (9.1) mg, respectively; p = 0.001). The cumulative 24-h tramadol consumption was 97.3 (16.6) mg in the lidocaine group and 150.6 (26.0) mg in the saline group (p = 0.001). There were significant differences in the pain visual analogue scale at rest at two time points; at 4 h the median (IQR [range]) visual analogue scale scores were 4 (4-6 [2-8]) in the lidocaine group and 5 (4-6 [2-7]) in the saline group (p = 0.03), and at 6 h visual analogue scale scores were 3 (3-4 [3-6]) and 4 (4-6 [2-7]), respectively (p = 0.04). Pain visual analogue scale on movement was lower in the lidocaine group at all time intervals compared with the saline group, but this did not reach statistical significance. The present study has demonstrated a postoperative tramadol-sparing and analgesic effect of pre-operative stellate ganglion block in patients undergoing upper limb orthopaedic surgery under general anaesthesia. 2014 The Association of Anaesthetists of Great Britain and Ireland.",English,1
Journal Article,H. Esme; B. Apiliogullari; F. M. Duran; B. Yoldas; T. T. Bekci,2012.0,Comparison between intermittent intravenous analgesia and intermittent paravertebral subpleural analgesia for pain relief after thoracotomy,10.1016/j.ejcts.2011.03.056,"OBJECTIVE: In the present prospective double-blind randomized trial, the effects of intermittent paravertebral subpleural bupivacaine and morphine on pain management in patients undergoing thoracotomy were evaluated and compared with intermittent systemic analgesia. METHODS: Forty-five patients undergoing elective lobectomy were included in the present study. Three randomized groups consisting of 15 patients each were compared. Those in the control group were administered intravenously with tramadol 100 mg plus metamizol 1000 mg every 4 h for 3 days. We placed the catheter just below the parietal pleura along the paravertebral sulcus at the level of T5-T7. At the end of the operation and every 4 h thereafter, the patients received either 1.5 mg kg(-1) bupivacaine (bupivacaine group) or 0.2 mg kg(-1) morphine sulfate (morphine group) with paravertebral subpleural catheter for 3 days. Data regarding demographics, visual analog pain scores, need for supplementary intravenous analgesia, pulmonary function tests, and postoperative pulmonary complications were recorded for each patient. RESULTS: Visual analog pain scores (visual analog scale (VAS)) were lower in the morphine and bupivacaine groups compared with control group at all postoperative time points. The mean postoperative VAS was significantly different between the control and bupivacaine groups at postoperative hour 12, the control and morphine groups at postoperative hours 6, 12, 48, and 72, and the bupivacaine and morphine groups at postoperative hours 6 and 24 (p<0.05). In the control group, additional analgesic requirement was significantly higher than in the bupivacaine and morphine groups (p<0.05). Postoperative pulmonary complications occurred in three patients (20%) in the control group, in two patients (13%) in the bupivacaine group, and in one (6%) in the morphine group. CONCLUSIONS: The patients undergoing lung resection through a thoracotomy were observed with reduced postoperative pain and better surgical outcomes with respect to the length of hospital stay, postoperative forced expiratory volume in the first second, pulmonary complications, and need for bronchoscopic management, when paravertebral subpleural analgesia was induced by morphine.",eng,1
Journal Article,"A. M. Elizaga; D. G. Smith; S. R. Sharar; W. T. Edwards; S. T. Hansen, Jr.",1994.0,Continuous regional analgesia by intraneural block: effect on postoperative opioid requirements and phantom limb pain following amputation,", http://media.proquest.com/media/pq/classic/doc/5306893/fmt/pi/rep/NONE?hl=&cit%3Aauth=&cit%3Atitle=Continuous+regional+analgesia+by+intraneural+block%3A+Effect&cit%3Apub=Journal+of+Rehabilitation+Research+and+Development&cit%3Avol=31&cit%3Aiss=3&cit%3Apg=179&cit%3Adate=Aug+1994&ic=true&cit%3Aprod=ProQuest+Health+%26+Medical+Complete&_a=ChgyMDE0MDkyNjA2MTkzODE2MTo5NDMzNTYSBTQ4NDk3GgpPTkVfU0VBUkNIIg0xMjUuNy4xMTcuMTAzKgU0ODc3MjIJMjE1Mjg2MTgxOg1Eb2N1bWVudEltYWdlQgEwUgZPbmxpbmVaAkZUYgNQRlRqCjE5OTQvMDgvMDFyCjE5OTQvMDgvMzF6AIIBKVAtMTAwNzA2Ny00NjcxMi1DVVNUT01FUi0xMDAwMDE1NS0xMTMyMzU2kgEGT25saW5lygEHRW5kTm90ZdIBElNjaG9sYXJseSBKb3VybmFsc5oCB1ByZVBhaWSqAihPUzpFTVMtUGRmRG9jVmlld0Jhc2UtZ2V0TWVkaWFVcmxGb3JJdGVtygIPQXJ0aWNsZXxGZWF0dXJl0gIBWeICAU7qAgDyAgA%3D&_s=0YHPOrsoPvbxXCGX3qSF7aTcG9w%3D","The objective of this study was to assess the effectiveness of a previously described technique of regional analgesia (continuous infusion of local anesthetic through a catheter placed at the time of amputation within the exposed sciatic or posterior tibial nerve) on relieving the postoperative pain in a heterogeneous group of patients who underwent lower extremity amputations. A second objective was to determine the effect of such treatment on the incidence and characteristics of phantom limb pain 6 months or more after surgery in the same patients. The study design was retrospective, unblinded, controlled (postoperative pain), and unblinded questionnaire and interview (phantom pain) were utilized. Subjects were inpatients at Harborview Medical Center, University of Washington, Seattle, WA. Nineteen bupivacaine-treated and 40 nonbupivacaine-treated patients who underwent lower extremity amputation subsequent to trauma, infection, long-standing injury (poor or no function), congenital deformity, or burns were evaluated in the postoperative pain management assessment. Nine treated and 12 untreated patients were interviewed in the phantom pain assessment. Bupivacaine 0.5% 2-6 ml/h was infused through a polyamide 20-gauge catheter inserted into the sciatic or posterior tibial nerve sheath under direct vision at the time of surgery. All patients, treated and control, received opioid analgesics systemically during the 72-hour period of study. The postoperative opioid analgesic requirement of treated patients was compared with that of control patients who received opioid analgesics alone. A questionnaire was administered to assess presence, severity, and character of phantom pain.(ABSTRACT TRUNCATED AT 250 WORDS)",eng,0
Journal Article,R. Khirwadkar; N. Sahgal; A. Banerjee; J. M. Hunter,2011.0,Efficacy of pre-emptive bilateral superficial cervical plexus block in thyroid surgery: A meta-analysis,http://dx.doi.org/10.1093/bja/aer234,"Bilateral superficial cervical plexus block (BSCPB) is used in patients undergoing thyroid surgery for postoperative pain relief. There have been several randomized controlled trials (RCTs) comparing it performed before skin incision with that done at the end of surgery, with or without saline control. We conducted this meta-analysis to assess the influence of pre-emptive BSCPB on postoperative analgesia requirements. (Table presented) The keywords bilateral cervical plexus block and thyroid surgery were entered into Medline and EMBASE with no language restrictions to identify RCTs and published abstracts from scientific meetings. We found eight RCTs of 766 patients published between 2001 and 2010 in which ropivacaine with or without clonidine or bupivacaine/levobupivacaine with or without epinephrine had been used. The Jadad score<sup>1</sup> was 2-5 for the RCTs retrieved. The primary outcome variable was the number of patients requiring postoperative rescue analgesia in the pre-incision group. Secondary outcomes were: the number of patients requiring analgesia who had BSCPB performed at the end of surgery, intraoperative analgesic requirement in both groups, and length of hospital stay in the pre-incision group. Dichotomous data were summarized using the odds ratio (OR), M-H method, and continuous variables by inverse variance and standardized mean difference. Analyses were done using Review Manager V5.1 software and the random effects model. If given pre-emptively, BSCPB probably reduces postoperative analgesic requirements and length of hospital stay, but has no significant effect on intraoperative analgesia usage (Table 2). Further good randomized controlled trials are required.",English,0
Journal Article,E. Tas; V. Hanci; M. B. Ugur; I. O. Turan; V. B. Yigit; F. Cinar,2010.0,Does preincisional injection of levobupivacaine with epinephrine have any benefits for children undergoing tonsillectomy? An intraindividual evaluation,10.1016/j.ijporl.2010.07.007,"OBJECTIVE: To evaluate the effects of peritonsillar injection of levobupivacaine with epinephrine in children undergoing adenotonsillectomy, through an intraindividual study. PATIENTS AND METHODS: 20 children (age 6-13 years) undergoing elective tonsillectomy with or without adenoidectomy were enrolled in this prospective, randomized, intraindividual trial. After entubation and just prior to incision, 3 ml of 0.25% levobupivacaine with epinephrine was injected into one peritonsillar region while 0.9% saline was being used for the contralateral side. Amount of intraoperative blood loss, duration of tonsillectomy, postoperative pain, otalgia and hemorrhage were assessed for each side separately. Visual analog scale was used for postoperative pain assessment. Heart rate and mean arterial pressure during and after operation were also observed. The follow-up period after surgery was 10 days. RESULTS: Median visual analog scale values for the levobupivacaine with epinephrine injected side was significantly lower than the saline injected side, during the first postoperative 16h (p<0.05). There were also significant differences between the intraoperative blood losses of the two sides (p<0.05). However; no significant differences were observed with respect to duration of surgery, postoperative otalgia and hemorrhage (p>0.05). CONCLUSION: Preincisional injection of levobupivacaine with epinephrine decreases early postoperative pain and intraoperative blood loss as well.",eng,0
Journal Article,F. Bonnet; F. Camu; H. B. J. Fischer; G. P. Joshi; E. A. M. Neugebauer; N. Rawal; S. A. Schug; C. J. P. Simanski; H. Kehlet,2013.0,Evidence-based postoperative pain management after laparoscopic colorectal surgery,http://dx.doi.org/10.1111/j.1463-1318.2012.03062.x,"Aim The aim of this systematic review was to evaluate the available literature on the management of pain after laparoscopic colorectal surgery. Method Randomized studies, published in English between January 1995 and July 2011, assessing analgesic and anaesthetic interventions in adults undergoing laparoscopic colorectal surgery, and reporting pain scores, were retrieved from the Embase and MEDLINE databases. The efficacy and adverse effects of the analgesic techniques was assessed. The recommendations were based on procedure-specific evidence from a systematic review and supplementary transferable evidence from other relevant procedures. Results Of the 170 randomized studies identified, 12 studies were included. Overall, all approaches including ketorolac, methylprednisolone, intraperitoneal instillation of ropivacaine, intravenous lidocaine infusion, intrathecal morphine and epidural analgesia improved pain relief, reduced opioid requirements and improved bowel function. However, there were significant differences in the study designs and the variables evaluated, precluding quantitative analysis. The L'Abbe plots of the data from the epidural analgesia studies included in this review indicate that the pain scores in the nonepidural groups, although higher than those in the epidural groups, were within an acceptable level (i.e. <4/10). Conclusion Infiltration of surgical incisions with local anaesthetic at the end of surgery, systemic steroids, conventional nonsteroidal anti-inflammatory drugs or cyclooxygenase-2-selective inhibitors in combination with paracetamol with opioid used as rescue are recommended. Intravenous lidocaine infusion is recommended, but not as the first line of therapy. However, neuraxial blocks (i.e. epidural analgesia and spinal morphine) are not necessary based on high risk:benefit ratio. 2012 The Authors. Colorectal Disease 2012 The Association of Coloproctology of Great Britain and Ireland.",English,1
